Ticker,Category Name,Family,Legal Type,Annual Report Expense Ratio,Annual Holdings Turnover,Total Net Assets,Cash Position,Stock Position,Bond Position,Preferred Position,Convertible Position,Other Position,Price/Earnings,Price/Book,Price/Sales,Price/Cashflow,Median Market Cap,3 Year Earnings Growth,Duration,Maturity,Credit Quality,Bb,Aa,Aaa,A,Other,B,Bbb,Below B,Us Government,Realestate,Consumer Cyclical,Basic Materials,Consumer Defensive,Technology,Communication Services,Financial Services,Utilities,Industrials,Energy,Healthcare,Top Position 1,Top Position 2,Top Position 3,Top Position 4,Top Position 5,Top Position 6,Top Position 7,Top Position 8,Top Position 9,Top Position 10,Weight of Top Position 1,Weight of Top Position 2,Weight of Top Position 3,Weight of Top Position 4,Weight of Top Position 5,Weight of Top Position 6,Weight of Top Position 7,Weight of Top Position 8,Weight of Top Position 9,Weight of Top Position 10,Ticker
FGDL,Equity Precious Metals,Franklin Templeton Investments,Exchange Traded Fund,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGDL
FGM,Miscellaneous Region,First Trust,Exchange Traded Fund,0.008,0.92,32375.88,0.0116,0.9884,0.0,0.0,0.0,0.0,0.07721,0.91889,1.44954,0.16306,,,,,,,,,,,,,,0.0,0.0064999997,0.2133,0.0953,0.0,0.0452,0.041300002,0.1525,0.0395,0.3474,0.0,0.059,RHM.DE,ENR.DE,DBK.DE,CBK.DE,HOT.DE,HEI.DE,VOW3.DE,BMW.DE,MBG.DE,PAH3.DE,10.03,5.5,4.69,4.44,4.15,3.84,3.52,3.25,3.2,3.2,FGM
FGSM,Global Small/Mid Stock,"Frontier Asset Management, LLC",Exchange Traded Fund,0.009,0.0,2854.19,0.0076,0.9924,0.0,0.0,0.0,0.0,0.07732,0.73227,1.33535,0.16284,,,,,,,,,,,,,,0.0,0.0538,0.1527,0.0896,0.0405,0.1073,0.024,0.1715,0.019199999,0.20809999,0.0643,0.0691,AVDV,SMLF,IJR,ISCF,AVUV,NBSM,,,,,29.07,22.79,22.03,11.13,7.75,7.01,,,,,FGSM
FHDG,Defined Outcome,First Trust,Exchange Traded Fund,0.0085,0.0,326042.9,0.0127,0.9874,0.0,0.0,0.0,0.0,0.04095,0.22351,0.32746,0.05726,,,,,,,,,,,,,,0.0,0.0211,0.108100004,0.0173,0.0583,0.32930002,0.097399995,0.1391,0.0248,0.0785,0.0304,0.0956,,,,,,,,,,,,,,,,,,,,,FHDG
FHEQ,Equity Hedged,Fidelity Investments,Exchange Traded Fund,0.0047999998,0.86,320271.62,0.007900001,0.9931,0.0,0.0,0.0,-0.001,0.04333,0.21713,0.34312,0.05975,,,,,,,,,,,,,,0.0,0.0119,0.1062,0.0143,0.045900002,0.3398,0.1179,0.1435,0.0094,0.0787,0.034,0.0983,NVDA,AAPL,MSFT,AMZN,META,AVGO,BRK-B,GOOGL,GOOG,NFLX,6.96,6.36,6.17,4.11,2.97,2.75,2.29,1.95,1.92,1.41,FHEQ
FHLC,Health,Fidelity Investments,Exchange Traded Fund,0.00084,0.05,99713.33,0.0017,0.9983,0.0,0.0,0.0,0.0,0.04261,0.24884,0.64759,0.06175,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0018000001,0.0001,0.0,0.00059999997,0.0,0.0,0.0,0.9975,LLY,JNJ,ABBV,UNH,ABT,ISRG,MRK,BSX,AMGN,TMO,10.66,6.69,5.89,4.98,4.15,3.52,3.48,2.78,2.77,2.76,FHLC
FHYS,High Yield Bond,Federated,Exchange Traded Fund,0.005,0.45,0.0,0.024,0.0,0.97589993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.26,9.949,,0.528,0.0,0.021,0.003,0.003,0.32599998,0.061,0.058000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9167,0.0,0.0,0.0833,0.0,0.0,GOFXX,,,,,,,,,,2.4,,,,,,,,,,FHYS
FIAT,Derivative Income,YieldMax ETFs,Exchange Traded Fund,0.01,0.38,0.0,0.65419996,-0.2169,0.56270003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.01,9.969,,,,,,,,,,0.7257,,,,,,,,,,,,FGXXX,,,,,,,,,,11.41,,,,,,,,,,FIAT
FIAX,Nontraditional Bond,Nicholas Wealth Management,Exchange Traded Fund,0.0095,0.66,0.0,0.26860002,0.081,0.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.26,10.026,,,,,,,,,,0.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,FIAX
FIBR,Corporate Bond,iShares,Exchange Traded Fund,0.0025,4.53,682.71,-0.234,0.0001,1.2334,0.0,0.0005,0.0,0.0,2.56108,3.65764,1.0005,,,4.49,9.578,,0.099700004,0.24120001,0.0,0.2633,0.0001,0.0622,0.3155,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,BISXX,,,,,,,,,,2.84,,,,,,,,,,FIBR
FICS,Foreign Large Growth,First Trust,Exchange Traded Fund,0.0069999998,0.58,48937.64,0.0018000001,0.9982,0.0,0.0,0.0,0.0,0.04852,0.24291,0.44197,0.07184,,,,,,,,,,,,,,0.0,0.0,0.0591,0.081599995,0.17899999,0.0998,0.0215,0.2151,0.0194,0.22469999,0.0,0.0998,BVI.PA,PUB.PA,SIKA.SW,GSK.L,G1A.DE,QBE.AX,SGSN.SW,LISP,L.TO,GIVN.SW,2.15,2.14,2.13,2.13,2.12,2.11,2.1,2.08,2.06,2.05,FICS
FID,Foreign Large Value,First Trust,Exchange Traded Fund,0.006,0.57,12765.73,0.0043,0.9957,0.0,0.0,0.0,0.0,0.07646,0.87473,0.84066,0.17094,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271,0.0353,0.0337,0.0138,0.0209,0.105100006,0.2538,0.2058,0.0932,0.0479,0.0635,1093.HK,APA.AX,T.TO,EN.PA,032640.KS,0012.HK,ENEL.MI,EDP.LS,0083.HK,LGEN.L,2.54,2.36,2.22,2.17,2.01,1.96,1.92,1.92,1.8,1.8,FID
FIDI,Foreign Large Value,Fidelity Investments,Exchange Traded Fund,0.0018000001,0.63,38743.74,-0.0002,0.9902,0.0,0.0,0.0,0.01,0.07551,0.74737,1.03805,0.13366,,,,,,,,,,,,,,0.00029999999,0.0919,0.0315,0.1267,0.1439,0.0166,0.0,0.3236,0.105399996,0.118999995,0.0047999998,0.0366,ENEL.MI,NESN.SW,NG.L,LI.PA,NTR.TO,0823.HK,2914.T,ORG.AX,SSAB B,8963.T,3.21,3.03,2.9,2.81,2.58,2.46,2.29,2.26,2.2,2.17,FIDI
FIDU,Industrials,Fidelity Investments,Exchange Traded Fund,0.00084,0.04,48797.4,0.0016,0.9984,0.0,0.0,0.0,0.0,0.03877,0.19559,0.41646,0.05387,,,,,,,,,,,,,,0.0,0.0,0.0091,0.0028,0.0,0.097799994,0.0004,0.0034999999,0.0001,0.886,0.0002,0.0002,GE,RTX,CAT,UBER,BA,HON,UNP,ADP,DE,GEV,4.75,3.24,3.0,2.84,2.77,2.63,2.4,2.37,2.34,2.33,FIDU
FIGB,Intermediate Core Bond,Fidelity Investments,Exchange Traded Fund,0.0036000002,2.77,0.0,0.0971,0.0,0.995,0.0,0.0,-0.0922,0.0,0.0,0.0,0.0,,,4.4,9.571,,0.0,0.0323,0.6888,0.088,0.0022,0.0,0.1887,0.0,0.42970002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIGB
FIIG,Corporate Bond,First Trust Advisors L.P.,Exchange Traded Fund,0.0064999997,0.06,0.0,0.0211,0.0,0.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.91,9.677,,0.0708,0.0715,0.028199999,0.22860001,0.0,0.0068,0.5941,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIIG
FILL,Equity Energy,iShares,Exchange Traded Fund,0.004,0.08,83007.07,0.00029999999,0.9997,0.0,0.0,0.0,0.0,0.07908,0.73176,1.13752,0.19913,,,,,,,,,,,,,,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.9987,0.0,XOM,CVX,SHEL.L,TTE.PA,COP,RELIANCE.NS,BP.L,CNQ.TO,EOG,MPC,18.35,9.41,8.2,4.97,4.47,3.58,3.22,2.64,2.48,2.08,FILL
FINE,Consumer Cyclical,Themes ETF Trust,Exchange Traded Fund,0.0034999999,0.47,8865.54,0.0084,0.99160004,0.0,0.0,0.0,0.0,0.04399,0.58343,0.83998,0.11097,,,,,,,,,,,,,,0.0,0.0,0.9107,0.047399998,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GVDNY,BRBY.L,RMS.PA,BOSS.DE,RACE.MI,YACHT.MI,PLYA,MONC.MI,AC.PA,PAH3.DE,4.7,4.6,4.51,4.43,4.35,4.34,4.33,4.3,4.29,4.23,FINE
FINT,Foreign Large Blend,"Frontier Asset Management, LLC",Exchange Traded Fund,0.009,0.0,31922.31,0.0066000004,0.9917,0.0,0.0,0.0,0.0017,0.07427,0.62565,0.84493,0.13014,,,,,,,,,,,,,,0.0,0.0175,0.1067,0.0668,0.074499995,0.13260001,0.0625,0.2319,0.032899998,0.1356,0.066700004,0.0721,AVEM,IQLT,INTF,EMGF,VIGI,FYLD,LVHI,,,,24.39,17.0,15.82,14.57,12.38,8.29,7.37,,,,FINT
FINX,Technology,Global X Funds,Exchange Traded Fund,0.0068,0.1379,19474.79,0.0007,0.9993,0.0,0.0,0.0,0.0,0.03789,0.3484,0.26604,0.06724,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.7029,0.0,0.24440001,0.0,0.0327,0.0,0.0199,INTU,COIN,FIS,ADYEN.AS,PYPL,TOST,XYZ,FI,SSNC,XRO.AX,7.16,6.63,6.51,6.14,5.94,4.74,4.46,4.26,4.13,4.12,FINX
FIRI,Moderate Allocation,Fire ETFs,Exchange Traded Fund,0.0047999998,0.0,85835.7,0.1612,0.0738,0.7648,0.0,0.0,0.0002,0.0,0.0,0.25596,0.0,,,4.13,8.716,,,,,,,,,,0.2332,0.0098,0.090500005,0.0078,0.048,0.4481,0.066300005,0.1542,0.0683,0.0517,0.0128999995,0.0424,MSTI,CCSB,RISR,VETZ,TAIL,FIAX,GDXY,QQQY,FGXXX,ULTY,21.19,21.17,9.72,9.37,8.93,4.9,4.32,4.23,3.81,3.45,FIRI
FIRS,Moderate Allocation,Fire ETFs,Exchange Traded Fund,0.0047999998,0.0,72280.46,-0.13260001,0.3159,0.5978,0.0,0.0,0.2189,0.04668,0.33919,0.52024,0.07322,,,4.27,9.567,,,,,,,,,,0.2542,0.1496,0.08939999,0.0271,0.0479,0.276,0.0756,0.1109,0.0104,0.1033,0.0296,0.0801,SFY,MSTI,MAGG,CCSB,BTGD,GLDM,VETZ,GRNY,MFUT,GVLU,10.83,9.65,9.57,9.56,9.23,8.17,6.71,5.2,5.0,4.52,FIRS
FISR,Intermediate Core Bond,SPDR State Street Global Advisors,Exchange Traded Fund,0.005,1.0,0.0,0.0324,0.0,0.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.61,9.002,,0.0,0.85620004,0.003,0.0712,0.0,0.0,0.0696,0.0,0.5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPTI,SPMB,SPTL,SPLB,SPIB,BIL,JNK,,,,38.38,29.83,16.08,10.74,4.4,0.52,0.0,,,,FISR
FITE,Technology,SPDR State Street Global Advisors,Exchange Traded Fund,0.0045,0.32,12503.45,0.001,0.999,0.0,0.0,0.0,0.0,0.0352,0.33131,0.45724,0.06606,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5858,0.0226,0.0,0.0,0.3642,0.0114,0.016,ESLT.TA,NET,BB.TO,RBRK,KTOS,ZS,AVGO,CRWD,BA,CHKP,2.4,2.37,2.32,2.2,2.2,2.17,2.15,2.12,2.03,1.98,FITE
FIVA,Foreign Large Value,Fidelity Investments,Exchange Traded Fund,0.0018000001,0.71,49760.32,0.0037,0.9894,0.0,0.0,0.0,0.0069,0.08704,0.81257,1.23715,0.16874,,,,,,,,,,,,,,0.0002,0.0194,0.074099995,0.0624,0.0729,0.106000006,0.0392,0.2579,0.0323,0.19399999,0.044899996,0.09689999,NESN.SW,BA.L,SAP.DE,UCG.MI,ASML.AS,HSBA.L,6758.T,AZN.L,ABX.TO,8058.T,1.91,1.69,1.6,1.58,1.54,1.54,1.53,1.37,1.36,1.36,FIVA
FIVY,Derivative Income,YieldMax ETFs,Exchange Traded Fund,0.0088,0.0,1021289.5,0.20989999,0.4665,0.2354,0.0,0.0,0.088199995,0.04336,0.1762,0.13958,0.0,,,4.03,9.954,,,,,,,,,,0.3741,0.0,0.0,0.0,0.0,0.21190001,0.5384,0.2497,0.0,0.0,0.0,0.0,NFLY,YBIT,JPMO,FBY,APLY,NFLX,BITO,META,JPM,AAPL,12.2,12.16,11.04,10.55,9.99,9.6,8.84,8.38,8.34,7.07,FIVY
FIW,Natural Resources,First Trust,Exchange Traded Fund,0.0053,0.15,13004.88,0.0011,0.999,0.0,0.0,0.0,0.0,0.04172,0.26793,0.40429,0.05703,,,,,,,,,,,,,,0.0,0.0,0.0,0.0543,0.0336,0.08189999,0.0,0.0,0.1522,0.55939996,0.0,0.1185,IDXX,AWK,FERG,VLTO,ECL,ROP,XYL,ACM,WAT,PNR,4.64,4.1,4.06,4.0,3.87,3.8,3.78,3.75,3.71,3.64,FIW
FIXD,Intermediate Core-Plus Bond,First Trust,Exchange Traded Fund,0.0064999997,5.11,0.0,0.0375,0.0,0.9465,0.016,0.0,0.0,0.0,0.0,0.0,0.0,,,4.5,9.666,,0.035,0.041300002,0.6073,0.0709,0.0,0.0221,0.1547,0.0687,0.39880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,FIXD
FIXP,Intermediate Core-Plus Bond,FolioBeyond,Exchange Traded Fund,0.0107,0.0,3081.06,0.066300005,0.0915,0.84199995,0.0,0.0002,0.0,0.07262,1.23906,0.18982,0.18274,,,5.41,5.806,,0.19549999,0.081599995,0.3534,0.0,0.0050999997,0.2999,0.012200001,0.0523,0.0687,0.9999,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,BKLN,RISR,SJNK,REM,TLT,FGXXX,,,,,29.46,29.4,22.8,9.52,6.93,2.41,,,,,FIXP
FJAN,Defined Outcome,First Trust,Exchange Traded Fund,0.0085,0.0,326042.9,0.0099,0.9901,0.0,0.0,0.0,0.0,0.04095,0.22351,0.32746,0.05726,,,,,,,,,,,,,,0.0,0.0211,0.108100004,0.0173,0.0583,0.32930002,0.097399995,0.1391,0.0248,0.0785,0.0304,0.0956,,,,,,,,,,,,,,,,,,,,,FJAN
FJP,Japan Stock,First Trust,Exchange Traded Fund,0.008,0.82,13915.12,0.0013,0.9987,0.0,0.0,0.0,0.0,0.10218,1.09125,1.68846,0.1511,,,,,,,,,,,,,,0.0,0.0068,0.225,0.0586,0.0114,0.0497,0.0335,0.1547,0.0541,0.3499,0.0296,0.026800001,7013.T,7012.T,7453.T,8136.T,8795.T,8630.T,9502.T,9022.T,9613.T,5802.T,2.43,2.22,1.96,1.85,1.84,1.74,1.72,1.71,1.7,1.7,FJP
FJUL,Defined Outcome,First Trust,Exchange Traded Fund,0.0085,0.0,326042.9,0.0052,0.99480003,0.0,0.0,0.0,0.0,0.04095,0.22351,0.32746,0.05726,,,,,,,,,,,,,,0.0,0.0211,0.108100004,0.0173,0.0583,0.32930002,0.097399995,0.1391,0.0248,0.0785,0.0304,0.0956,,,,,,,,,,,,,,,,,,,,,FJUL
FJUN,Defined Outcome,First Trust,Exchange Traded Fund,0.0085,0.0,326042.9,0.0046,0.9954,0.0,0.0,0.0,0.0,0.04095,0.22351,0.32746,0.05726,,,,,,,,,,,,,,0.0,0.0211,0.108100004,0.0173,0.0583,0.32930002,0.097399995,0.1391,0.0248,0.0785,0.0304,0.0956,,,,,,,,,,,,,,,,,,,,,FJUN
FKU,Miscellaneous Region,First Trust,Exchange Traded Fund,0.008,0.46,17057.82,0.0005,0.97620004,0.0,0.0,0.0,0.0232,0.07418,0.67578,1.16198,0.1719,,,,,,,,,,,,,,0.0,0.0223,0.204,0.0694,0.12529999,0.029000001,0.0739,0.2476,0.0469,0.1165,0.042600002,0.0225,NWG.L,STJ.L,RR.L,STAN.L,FRES.L,HSX.L,BEZ.L,III.L,KGF.L,VOD.L,2.65,2.61,2.44,2.39,2.37,2.36,2.33,2.32,2.29,2.28,FKU
FLAG,Large Blend,Global X Funds,Exchange Traded Fund,0.0029,0.0,252662.98,0.0013,0.9987,0.0,0.0,0.0,0.0,0.04244,0.18229,0.39909,0.06446,,,,,,,,,,,,,,0.0,0.0,0.1586,0.0,0.1015,0.2502,0.0623,0.1184,0.0,0.0372,0.0034999999,0.2683,BRK-B,JNJ,WMT,ABBV,MSFT,ORCL,LLY,HD,AMZN,CSCO,4.97,4.8,4.78,4.73,4.72,4.31,4.3,4.19,4.07,4.06,FLAG
FLAU,Miscellaneous Region,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,0.060700003,36324.07,0.0001,0.9999,0.0,0.0,0.0,0.0,0.04996,0.41924,0.37872,0.09106,,,,,,,,,,,,,,0.0,0.067,0.0753,0.172,0.041500002,0.0321,0.0254,0.38830003,0.016,0.0608,0.0388,0.08270001,CBA.AX,BHP.AX,CSL.AX,NAB.AX,WBC.AX,WES.AX,ANZ.AX,MQG.AX,GMG.AX,TCL.AX,13.33,8.72,5.39,5.34,5.06,4.25,3.95,3.39,2.95,1.98,FLAU
FLAX,Pacific/Asia ex-Japan Stk,Franklin Templeton Investments,Exchange Traded Fund,0.0019,0.045,48934.38,0.0038,0.996,0.0,0.0,0.0,0.0002,0.06998,0.62074,0.66266,0.10756,,,,,,,,,,,,,,0.0,0.0252,0.1379,0.041100003,0.0388,0.25100002,0.094399996,0.2242,0.025,0.0847,0.0366,0.041199997,2330.TW,0700.HK,9988.HK,005930.KS,HDFCBANK.NS,1810.HK,RELIANCE.NS,3690.HK,1299.HK,ICICIBANK.NS,9.67,4.86,3.09,2.42,1.6,1.38,1.38,1.21,1.14,1.11,FLAX
FLBL,Bank Loan,Franklin Templeton Investments,Exchange Traded Fund,0.0045,0.1268,0.0,0.090100005,0.0177,0.921,0.0,0.0,-0.028900001,0.0,0.0,0.0,0.0,,,,,,0.18180001,0.0,0.0,0.0021,0.048499998,0.73230004,0.0168,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,FLBL
FLBR,Latin America Stock,Franklin Templeton Investments,Exchange Traded Fund,0.0019,0.1355,18901.2,0.010199999,0.9867,0.0,0.0031,0.0,0.0,0.10643,0.71764,1.10392,0.24324,,,,,,,,,,,,,,0.0,0.0081,0.0251,0.1354,0.0767,0.010299999,0.019299999,0.2653,0.1233,0.1364,0.1693,0.0308,ITUB4,VALE3.SA,PETR4,PETR3.SA,BBDC4,B3SA3.SA,ITSA4,WEGE3.SA,ABEV3.SA,SBSP3.SA,9.28,8.85,7.85,5.67,3.9,3.5,2.99,2.93,2.84,2.51,FLBR
FLCA,Miscellaneous Region,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,0.0353,61118.28,0.00029999999,0.9997,0.0,0.0,0.0,0.0,0.05395,0.4452,0.39668,0.08508,,,,,,,,,,,,,,0.0,0.0,0.035099998,0.102,0.041500002,0.107700005,0.0070999996,0.4133,0.0175,0.1029,0.1729,0.0,RY,SHOP.TO,TD,ENB.TO,BMO.TO,CP.TO,CSU.TO,BNS.TO,CM.TO,,8.63,6.23,5.89,4.9,3.76,3.68,3.47,3.22,3.09,,FLCA
FLCB,Intermediate Core Bond,Franklin Templeton Investments,Exchange Traded Fund,0.0015,0.3511,0.0,0.0197,0.0,0.9803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.24,9.215,,0.0,0.6831,0.012999999,0.100600004,0.008,0.0,0.19530001,0.0,0.431,,,,,,,,,,,,INFXX,,,,,,,,,,1.87,,,,,,,,,,FLCB
FLCC,Large Blend,Federated,Exchange Traded Fund,0.0029,0.0,102607.22,0.005,0.995,0.0,0.0,0.0,0.0,0.04615,0.26208,0.55354,0.06563,,,,,,,,,,,,,,0.0,0.015700001,0.1073,0.0294,0.0582,0.31620002,0.0992,0.1418,0.0155,0.0904,0.0209,0.105500005,MSFT,AAPL,GOOGL,AMZN,NVDA,GEV,QCOM,FTNT,VLTO,AMP,6.33,4.35,3.96,3.59,3.21,2.67,2.35,2.26,2.02,1.87,FLCC
FLCE,Large Blend,"Frontier Asset Management, LLC",Exchange Traded Fund,0.009,0.0,236506.17,0.0145000005,0.9854,0.0,0.0,0.0,0.0001,0.04085,0.2214,0.34235,0.05611,,,,,,,,,,,,,,0.0,0.0167,0.096499994,0.020399999,0.0571,0.3041,0.0792,0.1481,0.027999999,0.0854,0.031600002,0.1329,TSPA,QUAL,JAVA,VIG,JGRO,TCAF,QLTY,,,,24.95,19.18,15.19,12.3,11.57,11.16,5.04,,,,FLCE
FLCG,Large Growth,Federated,Exchange Traded Fund,0.0039,0.0,341713.97,0.0049,0.9951,0.0,0.0,0.0,0.0,0.03545,0.1244,0.28289,0.04751,,,,,,,,,,,,,,0.0,0.0,0.14060001,0.010199999,0.040599998,0.5017,0.1464,0.0594,0.0,0.0239,0.0011,0.076,MSFT,AAPL,NVDA,AMZN,GOOGL,META,AVGO,COST,QCOM,AMP,10.6,8.67,7.94,7.36,6.29,3.47,2.86,2.59,2.37,2.31,FLCG
FLCH,China Region,Franklin Templeton Investments,Exchange Traded Fund,0.0019,0.093,66007.32,0.0057,0.9942,0.0001,0.0,0.0,0.0,0.0812,0.74033,0.74758,0.10237,,,,,,,,,,,,,,0.0,0.0188,0.2856,0.0313,0.0418,0.0837,0.2011,0.17889999,0.0208,0.0561,0.028800001,0.053000003,0700.HK,9988.HK,1810.HK,3690.HK,00939,PDD,01211,01398,03988,9999.HK,14.58,9.22,4.15,3.63,3.14,2.56,2.29,2.15,1.81,1.64,FLCH
FLCO,Corporate Bond,Franklin Templeton Investments,Exchange Traded Fund,0.0034999999,0.4704,0.0,0.0125,0.0,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.39,9.286,,0.0,0.087,0.0027,0.4474,0.0,0.0,0.4629,0.0,0.0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLCO
FLCV,Large Value,Federated,Exchange Traded Fund,0.0032,0.0,40685.9,0.0054,0.9946,0.0,0.0,0.0,0.0,0.05876,0.43619,0.83521,0.08927,,,,,,,,,,,,,,0.0,0.0369,0.0758,0.047399998,0.0855,0.08140001,0.048,0.23799999,0.052199997,0.143,0.0519,0.1397,PGR,GEV,AAP,ABBV,AMP,PRU,TRV,VLTO,FTNT,CE,2.57,2.33,2.28,2.25,2.22,2.12,2.06,2.0,1.99,1.98,FLCV
FLDB,Ultrashort Bond,Fidelity Investments,Exchange Traded Fund,0.002,0.15,0.0,0.1566,0.0,0.8613,0.0,0.0,-0.0179,0.0,0.0,0.0,0.0,,,4.29,9.961,,,,,,,,,,0.18120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLDB
FLDR,Ultrashort Bond,Fidelity Investments,Exchange Traded Fund,0.0015,0.38,0.0,0.0553,0.0,0.9406,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,,,5.05,9.974,,0.0,0.3825,0.1713,0.4195,0.0,0.0,0.026700001,0.0,0.12109999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLDR
FLDZ,Mid-Cap Blend,TrueShares,Exchange Traded Fund,0.0069999998,0.33,16862.52,0.015700001,0.9843,0.0,0.0,0.0,0.0,0.05602,0.42153,0.68753,0.09218,,,,,,,,,,,,,,0.0,0.083500005,0.14,0.018099999,0.063200004,0.0476,0.0424,0.16389999,0.13430001,0.0963,0.1022,0.1084,FXFXX,HIMS,CVNA,WING,NRG,CEG,FIX,COF,EME,HCA,1.5,0.66,0.64,0.59,0.57,0.57,0.55,0.54,0.54,0.53,FLDZ
FLEE,Europe Stock,Franklin Templeton Investments,Exchange Traded Fund,0.0011999999,0.0656,65638.18,0.0073,0.9836,0.0049,0.0002,0.0,0.0041,0.05673,0.49251,0.62877,0.10211,,,,,,,,,,,,,,0.0,0.0128,0.0796,0.0579,0.1016,0.0813,0.0397,0.22049999,0.0421,0.1881,0.0417,0.1348,SAP.DE,ASML.AS,NESN.SW,NOVN.SW,ROG.SW,NOVO-B.CO,AZN.L,HSBA.L,SHEL.L,SIE.DE,2.59,2.25,2.15,1.77,1.75,1.73,1.7,1.65,1.57,1.4,FLEE
FLEU,Europe Stock,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,0.0422,68675.32,0.0055,0.9843,0.0094,0.0008,0.0,0.0,0.06003,0.54296,0.68479,0.10353,,,,,,,,,,,,,,0.0,0.0146,0.0975,0.048699997,0.060900003,0.14140001,0.0539,0.2274,0.0589,0.2017,0.028800001,0.0659,SAP.DE,ASML.AS,SIE.DE,ALV.DE,SU.PA,MC.PA,DTE.DE,SAN.MC,AI.PA,TTE.PA,5.0,4.35,2.7,2.3,2.02,2.02,1.88,1.8,1.77,1.71,FLEU
FLGB,Miscellaneous Region,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,0.1013,59969.38,0.0015,0.98080003,0.0,0.0,0.0,0.0177,0.0557,0.54455,0.72447,0.12092,,,,,,,,,,,,,,0.0,0.010199999,0.066700004,0.0621,0.16770001,0.0097,0.0321,0.2203,0.0442,0.15689999,0.1001,0.1302,AZN.L,HSBA.L,SHEL.L,ULVR.L,REL.L,RR.L,BATS.L,GSK.L,BP.L,BA.L,7.4,7.18,6.86,5.28,3.44,3.39,3.04,2.77,2.67,2.66,FLGB
FLGR,Miscellaneous Region,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,0.0349,82753.37,0.0022,0.9977,0.0,0.0,0.0,0.0,0.05361,0.54237,0.79668,0.11166,,,,,,,,,,,,,,0.0,0.0159,0.090900004,0.0596,0.0174,0.2037,0.074099995,0.21030001,0.0345,0.2353,0.0,0.0585,SAP.DE,SIE.DE,ALV.DE,DTE.DE,RHM.DE,SMNEY,DB1.DE,DBK.DE,IFX.DE,,17.08,9.21,7.87,6.41,4.8,3.36,3.07,2.68,2.6,,FLGR
FLGV,Intermediate Government,Franklin Templeton Investments,Exchange Traded Fund,0.00090000004,1.3396001,0.0,0.0178,0.0,0.9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.29,9.287,,0.0,0.9843,0.0,0.0,0.015700001,0.0,0.0,0.0,0.9822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLGV
FLHY,High Yield Bond,Franklin Templeton Investments,Exchange Traded Fund,0.004,0.2714,1622.54,0.0352,0.0002,0.95589995,0.0011999999,0.0,0.0075,0.0,0.7718,1.2397,0.2682,,,6.95,9.933,,0.45299998,0.0,0.0,0.0,0.025799999,0.39049998,0.0432,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,FLHY
